date,state,fips,cases,deaths
2020-08-24,Oklahoma,40,357,4
2020-08-25,Oklahoma,40,650,14
2020-08-26,Oklahoma,40,666,19
2020-08-27,Oklahoma,40,712,15
2020-08-28,Oklahoma,40,710,8
2020-08-29,Oklahoma,40,1093,11
2020-08-30,Oklahoma,40,667,2
2020-08-31,Oklahoma,40,713,1
2020-09-01,Oklahoma,40,666,9
2020-09-02,Oklahoma,40,719,12
2020-09-03,Oklahoma,40,909,14
2020-09-04,Oklahoma,40,1013,11
2020-09-05,Oklahoma,40,1147,4
2020-09-06,Oklahoma,40,420,3
2020-09-07,Oklahoma,40,613,0
2020-09-08,Oklahoma,40,833,1
2020-09-09,Oklahoma,40,876,9
2020-09-10,Oklahoma,40,771,13
2020-09-11,Oklahoma,40,942,12
2020-09-12,Oklahoma,40,1017,11
2020-09-13,Oklahoma,40,695,6
2020-09-14,Oklahoma,40,869,0
2020-09-15,Oklahoma,40,1091,7
2020-09-16,Oklahoma,40,970,12
2020-09-17,Oklahoma,40,1034,6
2020-09-18,Oklahoma,40,1249,9
2020-09-19,Oklahoma,40,1237,4
2020-09-20,Oklahoma,40,1003,3
2020-09-21,Oklahoma,40,1101,2
2020-09-22,Oklahoma,40,1164,14
2020-09-23,Oklahoma,40,1089,8
2020-09-24,Oklahoma,40,1083,11
2020-09-25,Oklahoma,40,1276,12
2020-09-26,Oklahoma,40,990,11
2020-09-27,Oklahoma,40,823,2
2020-09-28,Oklahoma,40,861,1
2020-09-29,Oklahoma,40,1025,11
2020-09-30,Oklahoma,40,980,13
2020-10-01,Oklahoma,40,1170,4
2020-10-02,Oklahoma,40,1190,9
2020-10-03,Oklahoma,40,1189,7
2020-10-04,Oklahoma,40,569,1
2020-10-05,Oklahoma,40,665,3
2020-10-06,Oklahoma,40,1364,11
2020-10-07,Oklahoma,40,1006,9
2020-10-08,Oklahoma,40,1212,10
2020-10-09,Oklahoma,40,1524,6
2020-10-10,Oklahoma,40,1533,4
2020-10-11,Oklahoma,40,766,3
2020-10-12,Oklahoma,40,797,6
2020-10-13,Oklahoma,40,1309,15
2020-10-14,Oklahoma,40,1122,13
2020-10-15,Oklahoma,40,1221,11
2020-10-16,Oklahoma,40,1472,11
2020-10-17,Oklahoma,40,1195,14
2020-10-18,Oklahoma,40,796,3
2020-10-19,Oklahoma,40,774,2
2020-10-20,Oklahoma,40,1475,18
2020-10-21,Oklahoma,40,1307,19
2020-10-22,Oklahoma,40,1628,11
2020-10-23,Oklahoma,40,1373,13
2020-10-24,Oklahoma,40,1829,11
2020-10-25,Oklahoma,40,1051,4
2020-10-26,Oklahoma,40,663,2
2020-10-27,Oklahoma,40,1010,22
2020-10-28,Oklahoma,40,743,13
2020-10-29,Oklahoma,40,1041,20
2020-10-30,Oklahoma,40,1302,20
2020-10-31,Oklahoma,40,1267,11
2020-11-01,Oklahoma,40,1349,8
2020-11-02,Oklahoma,40,1084,9
2020-11-03,Oklahoma,40,1331,21
2020-11-04,Oklahoma,40,1246,17
2020-11-05,Oklahoma,40,2101,21
2020-11-06,Oklahoma,40,1878,16
2020-11-07,Oklahoma,40,4507,9
2020-11-08,Oklahoma,40,0,0
2020-11-09,Oklahoma,40,2197,6
2020-11-10,Oklahoma,40,1702,7
2020-11-11,Oklahoma,40,2177,19
2020-11-12,Oklahoma,40,2357,11
2020-11-13,Oklahoma,40,2667,12
2020-11-14,Oklahoma,40,2847,23
2020-11-15,Oklahoma,40,3923,12
2020-11-16,Oklahoma,40,2729,10
2020-11-17,Oklahoma,40,1551,6
2020-11-18,Oklahoma,40,3017,26
2020-11-19,Oklahoma,40,2915,18
2020-11-20,Oklahoma,40,2921,15
2020-11-21,Oklahoma,40,3663,21
2020-11-22,Oklahoma,40,3406,10
2020-11-23,Oklahoma,40,3544,15
2020-11-24,Oklahoma,40,2736,15
2020-11-25,Oklahoma,40,3732,16
2020-11-26,Oklahoma,40,0,0
2020-11-27,Oklahoma,40,3225,24
2020-11-28,Oklahoma,40,6257,13
2020-11-29,Oklahoma,40,1721,19
2020-11-30,Oklahoma,40,2200,7
2020-12-01,Oklahoma,40,1737,15
2020-12-02,Oklahoma,40,2859,54
2020-12-03,Oklahoma,40,1707,24
2020-12-04,Oklahoma,40,4827,24
2020-12-05,Oklahoma,40,4370,14
2020-12-06,Oklahoma,40,3241,22
2020-12-07,Oklahoma,40,1903,15
2020-12-08,Oklahoma,40,2297,11
2020-12-09,Oklahoma,40,2307,23
2020-12-10,Oklahoma,40,2460,35
2020-12-11,Oklahoma,40,3900,27
2020-12-12,Oklahoma,40,3983,35
2020-12-13,Oklahoma,40,4332,22
2020-12-14,Oklahoma,40,2099,8
2020-12-15,Oklahoma,40,2224,14
2020-12-16,Oklahoma,40,3238,42
2020-12-17,Oklahoma,40,2975,16
2020-12-18,Oklahoma,40,3556,17
2020-12-19,Oklahoma,40,4108,28
2020-12-20,Oklahoma,40,4970,23
2020-12-21,Oklahoma,40,2596,6
2020-12-22,Oklahoma,40,2186,22
2020-12-23,Oklahoma,40,3656,43
2020-12-24,Oklahoma,40,3277,45
2020-12-25,Oklahoma,40,0,0
2020-12-26,Oklahoma,40,3955,29
2020-12-27,Oklahoma,40,2631,13
2020-12-28,Oklahoma,40,3448,13
2020-12-29,Oklahoma,40,1194,22
2020-12-30,Oklahoma,40,3249,48
2020-12-31,Oklahoma,40,3906,36
2021-01-01,Oklahoma,40,0,0
2021-01-02,Oklahoma,40,5119,38
2021-01-03,Oklahoma,40,8017,20
2021-01-04,Oklahoma,40,2699,5
2021-01-05,Oklahoma,40,1497,19
2021-01-06,Oklahoma,40,3305,62
2021-01-07,Oklahoma,40,3781,39
2021-01-08,Oklahoma,40,5232,31
2021-01-09,Oklahoma,40,4289,35
2021-01-10,Oklahoma,40,6487,23
2021-01-11,Oklahoma,40,3885,14
2021-01-12,Oklahoma,40,2210,29
2021-01-13,Oklahoma,40,3907,44
2021-01-14,Oklahoma,40,3142,34
2021-01-15,Oklahoma,40,3538,43
2021-01-16,Oklahoma,40,3621,27
2021-01-17,Oklahoma,40,3314,35
2021-01-18,Oklahoma,40,1837,7
2021-01-19,Oklahoma,40,1558,43
2021-01-20,Oklahoma,40,1986,48
2021-01-21,Oklahoma,40,2686,55
2021-01-22,Oklahoma,40,2946,47
2021-01-23,Oklahoma,40,4157,44
2021-01-24,Oklahoma,40,2941,48
2021-01-25,Oklahoma,40,1763,14
2021-01-26,Oklahoma,40,1571,30
2021-01-27,Oklahoma,40,2686,65
2021-01-28,Oklahoma,40,2320,35
2021-01-29,Oklahoma,40,2787,48
2021-01-30,Oklahoma,40,2373,33
2021-01-31,Oklahoma,40,2882,43
2021-02-01,Oklahoma,40,1396,17
2021-02-02,Oklahoma,40,1296,38
2021-02-03,Oklahoma,40,2119,52
2021-02-04,Oklahoma,40,2782,27
2021-02-05,Oklahoma,40,2662,29
2021-02-06,Oklahoma,40,2053,51
2021-02-07,Oklahoma,40,2174,52
2021-02-08,Oklahoma,40,1040,4
2021-02-09,Oklahoma,40,1070,53
2021-02-10,Oklahoma,40,1660,30
2021-02-11,Oklahoma,40,1677,48
2021-02-12,Oklahoma,40,1417,11
2021-02-13,Oklahoma,40,1458,35
2021-02-14,Oklahoma,40,1266,30
2021-02-15,Oklahoma,40,730,17
2021-02-16,Oklahoma,40,508,20
2021-02-17,Oklahoma,40,1078,28
2021-02-18,Oklahoma,40,618,23
2021-02-19,Oklahoma,40,869,20
2021-02-20,Oklahoma,40,973,23
2021-02-21,Oklahoma,40,1036,26
2021-02-22,Oklahoma,40,499,22
2021-02-23,Oklahoma,40,359,24
2021-02-24,Oklahoma,40,798,37
2021-02-25,Oklahoma,40,1146,38
2021-02-26,Oklahoma,40,867,18
2021-02-27,Oklahoma,40,779,59
2021-02-28,Oklahoma,40,706,49
2021-03-01,Oklahoma,40,380,50
2021-03-02,Oklahoma,40,111,56
2021-03-03,Oklahoma,40,747,0
2021-03-04,Oklahoma,40,895,0
2021-03-05,Oklahoma,40,917,0
2021-03-06,Oklahoma,40,978,0
2021-03-07,Oklahoma,40,461,0
2021-03-08,Oklahoma,40,165,0
2021-03-09,Oklahoma,40,270,167
2021-03-10,Oklahoma,40,818,0
2021-03-11,Oklahoma,40,694,0
2021-03-12,Oklahoma,40,422,0
2021-03-13,Oklahoma,40,625,0
2021-03-14,Oklahoma,40,492,0
2021-03-15,Oklahoma,40,310,0
2021-03-16,Oklahoma,40,232,87
2021-03-17,Oklahoma,40,491,0
2021-03-18,Oklahoma,40,559,0
2021-03-19,Oklahoma,40,416,0
2021-03-20,Oklahoma,40,0,0
2021-03-21,Oklahoma,40,0,0
2021-03-22,Oklahoma,40,959,0
2021-03-23,Oklahoma,40,184,0
2021-03-24,Oklahoma,40,501,62
2021-03-25,Oklahoma,40,369,0
2021-03-26,Oklahoma,40,467,0
2021-03-27,Oklahoma,40,0,0
2021-03-28,Oklahoma,40,0,0
2021-03-29,Oklahoma,40,882,0
2021-03-30,Oklahoma,40,121,0
2021-03-31,Oklahoma,40,390,103
2021-04-01,Oklahoma,40,413,0
2021-04-02,Oklahoma,40,372,0
2021-04-03,Oklahoma,40,0,0
2021-04-04,Oklahoma,40,0,0
2021-04-05,Oklahoma,40,873,0
2021-04-06,Oklahoma,40,120,0
2021-04-07,Oklahoma,40,1764,1716
2021-04-08,Oklahoma,40,483,0
2021-04-09,Oklahoma,40,416,0
2021-04-10,Oklahoma,40,0,0
2021-04-11,Oklahoma,40,0,0
2021-04-12,Oklahoma,40,968,0
2021-04-13,Oklahoma,40,109,0
2021-04-14,Oklahoma,40,406,28
2021-04-15,Oklahoma,40,302,0
2021-04-16,Oklahoma,40,273,0
2021-04-17,Oklahoma,40,0,0
2021-04-18,Oklahoma,40,0,0
2021-04-19,Oklahoma,40,787,0
2021-04-20,Oklahoma,40,75,0
2021-04-21,Oklahoma,40,238,19
2021-04-22,Oklahoma,40,283,0
2021-04-23,Oklahoma,40,304,0
2021-04-24,Oklahoma,40,0,0
2021-04-25,Oklahoma,40,0,0
2021-04-26,Oklahoma,40,728,0
2021-04-27,Oklahoma,40,115,0
2021-04-28,Oklahoma,40,249,72
2021-04-29,Oklahoma,40,289,0
2021-04-30,Oklahoma,40,374,0
2021-05-01,Oklahoma,40,0,0
2021-05-02,Oklahoma,40,0,0
2021-05-03,Oklahoma,40,567,0
2021-05-04,Oklahoma,40,142,0
2021-05-05,Oklahoma,40,252,44
2021-05-06,Oklahoma,40,148,0
2021-05-07,Oklahoma,40,234,0
2021-05-08,Oklahoma,40,0,0
2021-05-09,Oklahoma,40,0,0
2021-05-10,Oklahoma,40,667,0
2021-05-11,Oklahoma,40,85,0
2021-05-12,Oklahoma,40,143,46
2021-05-13,Oklahoma,40,153,0
2021-05-14,Oklahoma,40,151,0
2021-05-15,Oklahoma,40,0,0
2021-05-16,Oklahoma,40,0,0
2021-05-17,Oklahoma,40,431,0
2021-05-18,Oklahoma,40,71,0
2021-05-19,Oklahoma,40,124,40
2021-05-20,Oklahoma,40,172,0
2021-05-21,Oklahoma,40,185,0
2021-05-22,Oklahoma,40,0,0
2021-05-23,Oklahoma,40,0,0
2021-05-24,Oklahoma,40,458,0
2021-05-25,Oklahoma,40,89,0
2021-05-26,Oklahoma,40,119,373
2021-05-27,Oklahoma,40,137,0
2021-05-28,Oklahoma,40,144,0
2021-05-29,Oklahoma,40,0,0
2021-05-30,Oklahoma,40,0,0
2021-05-31,Oklahoma,40,395,0
2021-06-01,Oklahoma,40,71,0
2021-06-02,Oklahoma,40,42,25
2021-06-03,Oklahoma,40,115,0
2021-06-04,Oklahoma,40,152,0
2021-06-05,Oklahoma,40,0,0
2021-06-06,Oklahoma,40,0,0
2021-06-07,Oklahoma,40,338,0
2021-06-08,Oklahoma,40,80,0
2021-06-09,Oklahoma,40,124,9
2021-06-10,Oklahoma,40,122,0
2021-06-11,Oklahoma,40,178,0
2021-06-12,Oklahoma,40,0,0
2021-06-13,Oklahoma,40,0,0
2021-06-14,Oklahoma,40,490,0
2021-06-15,Oklahoma,40,45,0
2021-06-16,Oklahoma,40,216,29
2021-06-17,Oklahoma,40,209,0
2021-06-18,Oklahoma,40,181,0
2021-06-19,Oklahoma,40,0,0
2021-06-20,Oklahoma,40,0,0
2021-06-21,Oklahoma,40,451,0
2021-06-22,Oklahoma,40,162,0
2021-06-23,Oklahoma,40,265,30
2021-06-24,Oklahoma,40,273,0
2021-06-25,Oklahoma,40,224,0
2021-06-26,Oklahoma,40,0,0
2021-06-27,Oklahoma,40,0,0
2021-06-28,Oklahoma,40,580,0
2021-06-29,Oklahoma,40,85,0
2021-06-30,Oklahoma,40,276,4
2021-07-01,Oklahoma,40,299,0
2021-07-02,Oklahoma,40,333,0
2021-07-03,Oklahoma,40,0,0
2021-07-04,Oklahoma,40,0,0
2021-07-05,Oklahoma,40,0,0
2021-07-06,Oklahoma,40,1041,0
2021-07-07,Oklahoma,40,151,18
2021-07-08,Oklahoma,40,456,0
2021-07-09,Oklahoma,40,551,0
2021-07-10,Oklahoma,40,0,0
2021-07-11,Oklahoma,40,0,0
2021-07-12,Oklahoma,40,1211,0
2021-07-13,Oklahoma,40,177,0
2021-07-14,Oklahoma,40,1082,11
2021-07-15,Oklahoma,40,705,0
2021-07-16,Oklahoma,40,750,0
2021-07-17,Oklahoma,40,0,0
2021-07-18,Oklahoma,40,0,0
2021-07-19,Oklahoma,40,2126,0
2021-07-20,Oklahoma,40,465,0
2021-07-21,Oklahoma,40,1203,37
2021-07-22,Oklahoma,40,1581,0
2021-07-23,Oklahoma,40,1194,0
2021-07-24,Oklahoma,40,0,0
2021-07-25,Oklahoma,40,0,0
2021-07-26,Oklahoma,40,3669,0
2021-07-27,Oklahoma,40,733,0
2021-07-28,Oklahoma,40,1474,31
2021-07-29,Oklahoma,40,1806,0
2021-07-30,Oklahoma,40,1777,0
2021-07-31,Oklahoma,40,0,0
2021-08-01,Oklahoma,40,0,0
2021-08-02,Oklahoma,40,5597,0
2021-08-03,Oklahoma,40,946,0
2021-08-04,Oklahoma,40,2160,46
2021-08-05,Oklahoma,40,2342,0
2021-08-06,Oklahoma,40,2303,0
2021-08-07,Oklahoma,40,0,0
2021-08-08,Oklahoma,40,0,0
2021-08-09,Oklahoma,40,6328,0
2021-08-10,Oklahoma,40,1042,0
2021-08-11,Oklahoma,40,2199,63
2021-08-12,Oklahoma,40,2468,0
2021-08-13,Oklahoma,40,2814,0
2021-08-14,Oklahoma,40,0,0
2021-08-15,Oklahoma,40,0,0
2021-08-16,Oklahoma,40,6967,0
2021-08-17,Oklahoma,40,862,0
2021-08-18,Oklahoma,40,2360,82
2021-08-19,Oklahoma,40,2502,0
2021-08-20,Oklahoma,40,2851,0
2021-08-21,Oklahoma,40,0,0
2021-08-22,Oklahoma,40,0,0
2021-08-23,Oklahoma,40,6218,0
2021-08-24,Oklahoma,40,1794,0
2021-08-25,Oklahoma,40,2534,136
2021-08-26,Oklahoma,40,4152,0
2021-08-27,Oklahoma,40,3338,0
2021-08-28,Oklahoma,40,0,0
2021-08-29,Oklahoma,40,0,0
2021-08-30,Oklahoma,40,7827,0
2021-08-31,Oklahoma,40,1719,0
2021-09-01,Oklahoma,40,2538,189
2021-09-02,Oklahoma,40,3274,0
2021-09-03,Oklahoma,40,3080,0
2021-09-04,Oklahoma,40,0,0
2021-09-05,Oklahoma,40,0,0
2021-09-06,Oklahoma,40,0,0
2021-09-07,Oklahoma,40,10073,0
2021-09-08,Oklahoma,40,1300,207
2021-09-09,Oklahoma,40,2462,0
2021-09-10,Oklahoma,40,2627,0
2021-09-11,Oklahoma,40,0,0
2021-09-12,Oklahoma,40,0,0
2021-09-13,Oklahoma,40,7380,0
2021-09-14,Oklahoma,40,1029,1
2021-09-15,Oklahoma,40,1966,231
2021-09-16,Oklahoma,40,2263,0
2021-09-17,Oklahoma,40,2124,0
2021-09-18,Oklahoma,40,0,0
2021-09-19,Oklahoma,40,0,0
2021-09-20,Oklahoma,40,5998,0
2021-09-21,Oklahoma,40,484,-1
2021-09-22,Oklahoma,40,2244,276
2021-09-23,Oklahoma,40,2361,0
2021-09-24,Oklahoma,40,1230,0
2021-09-25,Oklahoma,40,0,0
2021-09-26,Oklahoma,40,0,0
2021-09-27,Oklahoma,40,5346,0
2021-09-28,Oklahoma,40,648,0
2021-09-29,Oklahoma,40,1500,234
2021-09-30,Oklahoma,40,1880,0
2021-10-01,Oklahoma,40,1452,0
2021-10-02,Oklahoma,40,0,0
2021-10-03,Oklahoma,40,0,0
2021-10-04,Oklahoma,40,3839,0
2021-10-05,Oklahoma,40,682,0
2021-10-06,Oklahoma,40,1096,264
2021-10-07,Oklahoma,40,1501,0
2021-10-08,Oklahoma,40,445,0
2021-10-09,Oklahoma,40,0,0
2021-10-10,Oklahoma,40,0,0
2021-10-11,Oklahoma,40,4889,0
2021-10-12,Oklahoma,40,625,0
2021-10-13,Oklahoma,40,1218,189
2021-10-14,Oklahoma,40,1181,0
2021-10-15,Oklahoma,40,1179,0
2021-10-16,Oklahoma,40,0,0
2021-10-17,Oklahoma,40,0,0
2021-10-18,Oklahoma,40,3571,0
2021-10-19,Oklahoma,40,422,7
2021-10-20,Oklahoma,40,895,1131
2021-10-21,Oklahoma,40,1148,0
2021-10-22,Oklahoma,40,1049,0
2021-10-23,Oklahoma,40,0,0
2021-10-24,Oklahoma,40,0,0
2021-10-25,Oklahoma,40,763,0
2021-10-26,Oklahoma,40,1777,0
2021-10-27,Oklahoma,40,865,170
2021-10-28,Oklahoma,40,696,0
2021-10-29,Oklahoma,40,920,0
2021-10-30,Oklahoma,40,0,0
2021-10-31,Oklahoma,40,0,0
2021-11-01,Oklahoma,40,1374,0
2021-11-02,Oklahoma,40,780,0
2021-11-03,Oklahoma,40,631,169
2021-11-04,Oklahoma,40,870,0
2021-11-05,Oklahoma,40,576,0
2021-11-06,Oklahoma,40,0,0
2021-11-07,Oklahoma,40,0,0
2021-11-08,Oklahoma,40,1795,0
2021-11-09,Oklahoma,40,265,0
2021-11-10,Oklahoma,40,420,0
2021-11-11,Oklahoma,40,0,0
2021-11-12,Oklahoma,40,2042,0
2021-11-13,Oklahoma,40,0,0
2021-11-14,Oklahoma,40,0,0
2021-11-15,Oklahoma,40,2781,0
2021-11-16,Oklahoma,40,345,0
2021-11-17,Oklahoma,40,717,0
2021-11-18,Oklahoma,40,1056,0
2021-11-19,Oklahoma,40,970,0
2021-11-20,Oklahoma,40,0,0
2021-11-21,Oklahoma,40,0,0
2021-11-22,Oklahoma,40,2689,0
2021-11-23,Oklahoma,40,386,0
2021-11-24,Oklahoma,40,545,0
2021-11-25,Oklahoma,40,0,0
2021-11-26,Oklahoma,40,0,0
2021-11-27,Oklahoma,40,0,0
2021-11-28,Oklahoma,40,0,0
2021-11-29,Oklahoma,40,3820,0
2021-11-30,Oklahoma,40,887,0
2021-12-01,Oklahoma,40,585,0
2021-12-02,Oklahoma,40,1620,0
2021-12-03,Oklahoma,40,1288,390
2021-12-04,Oklahoma,40,0,0
2021-12-05,Oklahoma,40,0,0
2021-12-06,Oklahoma,40,4338,0
2021-12-07,Oklahoma,40,975,0
2021-12-08,Oklahoma,40,1157,115
2021-12-09,Oklahoma,40,1453,0
2021-12-10,Oklahoma,40,3003,0
2021-12-11,Oklahoma,40,0,0
2021-12-12,Oklahoma,40,0,0
2021-12-13,Oklahoma,40,2373,0
2021-12-14,Oklahoma,40,621,0
2021-12-15,Oklahoma,40,239,51
2021-12-16,Oklahoma,40,0,0
2021-12-17,Oklahoma,40,1327,0
2021-12-18,Oklahoma,40,0,0
2021-12-19,Oklahoma,40,0,0
2021-12-20,Oklahoma,40,3330,0
2021-12-21,Oklahoma,40,564,0
2021-12-22,Oklahoma,40,1482,68
2021-12-23,Oklahoma,40,1917,0
2021-12-24,Oklahoma,40,1011,0
2021-12-25,Oklahoma,40,0,0
2021-12-26,Oklahoma,40,0,0
2021-12-27,Oklahoma,40,3380,0
2021-12-28,Oklahoma,40,2443,0
2020-02-28,Oregon,41,1,0
2020-02-29,Oregon,41,0,0
2020-03-01,Oregon,41,1,0
2020-03-02,Oregon,41,0,0
2020-03-03,Oregon,41,0,0
2020-03-04,Oregon,41,0,0
2020-03-05,Oregon,41,0,0
2020-03-06,Oregon,41,0,0
2020-03-07,Oregon,41,4,0
2020-03-08,Oregon,41,7,0
2020-03-09,Oregon,41,0,0
2020-03-10,Oregon,41,1,0
2020-03-11,Oregon,41,6,0
2020-03-12,Oregon,41,10,0
2020-03-13,Oregon,41,0,0
2020-03-14,Oregon,41,6,1
2020-03-15,Oregon,41,3,0
2020-03-16,Oregon,41,7,0
2020-03-17,Oregon,41,20,1
2020-03-18,Oregon,41,8,1
2020-03-19,Oregon,41,13,0
2020-03-20,Oregon,41,27,0
2020-03-21,Oregon,41,23,1
2020-03-22,Oregon,41,24,1
2020-03-23,Oregon,41,30,0
2020-03-24,Oregon,41,18,3
2020-03-25,Oregon,41,57,2
2020-03-26,Oregon,41,50,1
2020-03-27,Oregon,41,99,1
2020-03-28,Oregon,41,65,1
2020-03-29,Oregon,41,69,0
2020-03-30,Oregon,41,58,3
2020-03-31,Oregon,41,83,2
2020-04-01,Oregon,41,47,1
2020-04-02,Oregon,41,90,2
2020-04-03,Oregon,41,72,1
2020-04-04,Oregon,41,101,4
2020-04-05,Oregon,41,68,1
2020-04-06,Oregon,41,64,2
2020-04-07,Oregon,41,49,4
2020-04-08,Oregon,41,58,5
2020-04-09,Oregon,41,82,6
2020-04-10,Oregon,41,50,4
2020-04-11,Oregon,41,76,3
2020-04-12,Oregon,41,80,1
2020-04-13,Oregon,41,57,1
2020-04-14,Oregon,41,49,2
2020-04-15,Oregon,41,30,3
2020-04-16,Oregon,41,73,6
2020-04-17,Oregon,41,49,6
2020-04-18,Oregon,41,59,2
2020-04-19,Oregon,41,66,2
2020-04-20,Oregon,41,46,1
2020-04-21,Oregon,41,46,3
2020-04-22,Oregon,41,57,0
2020-04-23,Oregon,41,68,5
2020-04-24,Oregon,41,50,3
2020-04-25,Oregon,41,76,1
2020-04-26,Oregon,41,58,4
2020-04-27,Oregon,41,43,1
2020-04-28,Oregon,41,31,7
2020-04-29,Oregon,41,61,2
2020-04-30,Oregon,41,64,2
2020-05-01,Oregon,41,69,1
2020-05-02,Oregon,41,56,5
2020-05-03,Oregon,41,45,0
2020-05-04,Oregon,41,79,0
2020-05-05,Oregon,41,80,4
2020-05-06,Oregon,41,77,2
2020-05-07,Oregon,41,73,6
2020-05-08,Oregon,41,79,3
2020-05-09,Oregon,41,92,3
2020-05-10,Oregon,41,68,0
2020-05-11,Oregon,41,58,3
2020-05-12,Oregon,41,73,0
2020-05-13,Oregon,41,57,4
2020-05-14,Oregon,41,63,3
2020-05-15,Oregon,41,62,0
2020-05-16,Oregon,41,71,0
2020-05-17,Oregon,41,11,0
2020-05-18,Oregon,41,64,1
2020-05-19,Oregon,41,39,2
2020-05-20,Oregon,41,75,4
2020-05-21,Oregon,41,16,1
2020-05-22,Oregon,41,47,2
2020-05-23,Oregon,41,24,0
2020-05-24,Oregon,41,39,1
2020-05-25,Oregon,41,22,0
2020-05-26,Oregon,41,19,0
2020-05-27,Oregon,41,73,0
2020-05-28,Oregon,41,46,3
2020-05-29,Oregon,41,46,0
2020-05-30,Oregon,41,52,2
2020-05-31,Oregon,41,58,0
2020-06-01,Oregon,41,60,1
2020-06-02,Oregon,41,35,3
2020-06-03,Oregon,41,61,2
2020-06-04,Oregon,41,76,0
2020-06-05,Oregon,41,110,2
2020-06-06,Oregon,41,87,2
2020-06-07,Oregon,41,137,1
2020-06-08,Oregon,41,118,0
2020-06-09,Oregon,41,100,5
2020-06-10,Oregon,41,72,0
2020-06-11,Oregon,41,153,2
2020-06-12,Oregon,41,136,3
2020-06-13,Oregon,41,155,1
2020-06-14,Oregon,41,101,1
2020-06-15,Oregon,41,187,4
2020-06-16,Oregon,41,280,2
2020-06-17,Oregon,41,124,1
2020-06-18,Oregon,41,155,4
2020-06-19,Oregon,41,202,1
2020-06-20,Oregon,41,90,0
2020-06-21,Oregon,41,263,2
2020-06-22,Oregon,41,170,2
2020-06-23,Oregon,41,202,0
2020-06-24,Oregon,41,145,3
2020-06-25,Oregon,41,143,4
2020-06-26,Oregon,41,403,5
2020-06-27,Oregon,41,102,0
2020-06-28,Oregon,41,238,0
2020-06-29,Oregon,41,161,3
2020-06-30,Oregon,41,186,3
2020-07-01,Oregon,41,324,1
2020-07-02,Oregon,41,325,1
2020-07-03,Oregon,41,299,3
2020-07-04,Oregon,41,294,1
2020-07-05,Oregon,41,300,2
2020-07-06,Oregon,41,176,0
2020-07-07,Oregon,41,241,6
2020-07-08,Oregon,41,218,4
2020-07-09,Oregon,41,375,5
2020-07-10,Oregon,41,254,2
2020-07-11,Oregon,41,350,0
2020-07-12,Oregon,41,319,2
2020-07-13,Oregon,41,341,3
2020-07-14,Oregon,41,323,7
2020-07-15,Oregon,41,295,2
2020-07-16,Oregon,41,412,3
2020-07-17,Oregon,41,301,4
2020-07-18,Oregon,41,389,3
2020-07-19,Oregon,41,355,3
2020-07-20,Oregon,41,321,2
2020-07-21,Oregon,41,350,8
2020-07-22,Oregon,41,179,2
2020-07-23,Oregon,41,329,3
2020-07-24,Oregon,41,407,8
2020-07-25,Oregon,41,320,1
2020-07-26,Oregon,41,272,5
2020-07-27,Oregon,41,358,-2
2020-07-28,Oregon,41,297,16
2020-07-29,Oregon,41,386,8
2020-07-30,Oregon,41,361,5
2020-07-31,Oregon,41,344,7
2020-08-01,Oregon,41,307,4
2020-08-02,Oregon,41,280,2
2020-08-03,Oregon,41,298,3
2020-08-04,Oregon,41,305,2
2020-08-05,Oregon,41,279,6
2020-08-06,Oregon,41,271,1
2020-08-07,Oregon,41,408,8
2020-08-08,Oregon,41,353,7
2020-08-09,Oregon,41,261,1
2020-08-10,Oregon,41,216,3
2020-08-11,Oregon,41,294,10
2020-08-12,Oregon,41,247,6
2020-08-13,Oregon,41,286,9
2020-08-14,Oregon,41,299,1
2020-08-15,Oregon,41,404,1
2020-08-16,Oregon,41,244,-1
2020-08-17,Oregon,41,199,3
2020-08-18,Oregon,41,224,8
2020-08-19,Oregon,41,202,9
2020-08-20,Oregon,41,289,4
2020-08-21,Oregon,41,259,9
2020-08-22,Oregon,41,276,1
2020-08-23,Oregon,41,227,0
2020-08-24,Oregon,41,236,10
2020-08-25,Oregon,41,234,4
2020-08-26,Oregon,41,167,2
2020-08-27,Oregon,41,200,6
2020-08-28,Oregon,41,294,13
2020-08-29,Oregon,41,224,3
2020-08-30,Oregon,41,261,3
2020-08-31,Oregon,41,169,4
2020-09-01,Oregon,41,235,0
2020-09-02,Oregon,41,127,6
2020-09-03,Oregon,41,271,2
2020-09-04,Oregon,41,249,6
2020-09-05,Oregon,41,252,1
2020-09-06,Oregon,41,188,1
2020-09-07,Oregon,41,146,4
2020-09-08,Oregon,41,164,5
2020-09-09,Oregon,41,119,7
2020-09-10,Oregon,41,187,2
2020-09-11,Oregon,41,227,-1
2020-09-12,Oregon,41,268,5
2020-09-13,Oregon,41,181,4
2020-09-14,Oregon,41,151,2
2020-09-15,Oregon,41,176,8
2020-09-16,Oregon,41,192,2
2020-09-17,Oregon,41,212,0
2020-09-18,Oregon,41,283,3
2020-09-19,Oregon,41,249,3
2020-09-20,Oregon,41,202,1
2020-09-21,Oregon,41,197,4
2020-09-22,Oregon,41,324,3
2020-09-23,Oregon,41,190,3
2020-09-24,Oregon,41,356,2
2020-09-25,Oregon,41,459,5
2020-09-26,Oregon,41,253,4
2020-09-27,Oregon,41,239,0
2020-09-28,Oregon,41,175,0
2020-09-29,Oregon,41,302,6
2020-09-30,Oregon,41,257,5
2020-10-01,Oregon,41,311,1
